Created_Date,Price,Area,Bedrooms,Bathrooms,Parking_Spaces,Latitude,Longitude,Neighborhood
2023,919450.0,65,2,2,2,-23.53337097664705,-46.69272377909571,Vila Anglo Brasileira
2023,990000.0,60,2,2,2,-23.60100538593616,-46.607408264778186,Ipiranga
2018,455000.0,75,2,3,1,-23.650048554166357,-46.70170944784648,Santo Amaro
2018,1200000.0,130,2,3,1,-23.56889322891909,-46.653201024244105,Jardim Paulista
2018,1500000.0,153,2,3,1,-23.560477141121105,-46.67190602347313,Pinheiros
2018,1149000.0,81,2,3,1,-23.648140313998127,-46.69727780360702,Santo Amaro
2023,850000.0,92,2,3,1,-23.585202878969927,-46.64536319749995,Vila Mariana
2018,1098000.0,77,2,3,1,-23.63646812507716,-46.6933781424135,Santo Amaro
2024,1700000.0,106,2,3,1,-23.5069817667792,-46.64194475119943,Santana
2018,1590000.0,111,2,3,2,-23.5683904,-46.6276986,Aclimação
2018,1550000.0,121,2,3,2,-23.525880962284077,-46.73855702647702,Vila Leopoldina
2021,1666000.0,102,2,3,2,-23.6208076,-46.6844333,Vila Cordeiro
2018,928000.0,79,2,3,2,-23.5263066,-46.73942985,Vila Leopoldina
2018,5272100.0,196,2,4,2,-23.55698968990809,-46.66440291879316,Cerqueira César
2018,745000.0,84,2,4,2,-23.53567727802248,-46.75658004242934,Jaguaré
2020,2779980.0,153,2,4,2,-23.584081997960183,-46.63983634751238,Vila Mariana
2018,3250000.0,230,2,4,2,-23.57374485,-48.02442576609145,Jardim Paulista
2018,3850000.0,190,2,4,2,-23.569425974809736,-46.66242222179781,Jardim Paulista
2018,2779970.0,153,2,4,2,-23.584081997960183,-46.63983634751238,Vila Mariana
2018,2500000.0,184,2,4,2,-23.56911818093393,-46.65622221691616,Jardim Paulista
2018,3750000.0,151,2,4,2,-23.0353135,-49.1650519,Cerqueira César
2018,400000.0,50,3,1,1,-23.60329902412473,-46.62324256171492,Vila Gumercindo
2023,1900000.0,140,3,1,1,-23.57853212811954,-46.67357696780524,Itaim Bibi
2018,639000.0,64,3,1,1,-23.54879595,-46.59526098689558,Mooca
2024,749000.0,82,3,1,1,-23.535291146114165,-46.71282385386788,Vila Romana
2018,911000.0,79,3,1,1,-23.5953458,-46.61598435045941,Ipiranga
2024,450000.0,69,3,1,1,-23.596369181585093,-46.5995761516776,Ipiranga
2024,3510000.0,270,3,1,1,-22.319056051709047,-49.049218317635074,Higienópolis
2024,762750.0,75,3,1,1,-23.53467975,-46.71504497140994,Alto da Lapa
2018,1599980.0,97,3,1,2,-23.59307855,-46.64716765,Vila Clementino
2018,425000.0,67,3,1,2,-23.536301,-46.5415824,Vila Aricanduva
2022,850000.0,76,3,1,2,-23.5846986,-46.58331966655737,Vila Prudente
2018,630000.0,93,3,1,2,-23.5606808,-46.5971924,Mooca
2018,1300000.0,87,3,1,2,-23.60718647422044,-46.67090106986159,Indianópolis
2018,2350000.0,179,3,1,2,-23.56715675,-46.6931338386368,Pinheiros
2018,690000.0,84,3,1,2,-23.4785809,-46.667766033235495,Vila Nova Cachoeirinha
2018,1498000.0,116,3,2,1,-23.579465084589025,-46.673280870640205,Itaim Bibi
2018,680000.0,75,3,2,1,-23.53561315,-46.70295945087553,Vila Ipojuca
2018,1850000.0,183,3,2,1,-23.530800664069783,-46.67775160524681,Perdizes
2023,580000.0,96,3,2,1,-23.47039788408297,-46.630341466448535,Parque Mandaqui
2020,695000.0,93,3,2,2,-23.5270375,-46.65083078491048,Barra Funda
2024,1400000.0,140,3,2,2,-23.592731738691697,-46.638970748993984,Vila Mariana
2021,1292998.0,100,3,2,2,-23.544884145046726,-46.56245241478409,Vila Gomes Cardim
2023,599000.0,82,3,2,2,-23.485877710328865,-46.59104519797529,Vila Medeiros
2018,4893350.0,1389,3,2,2,-23.5512422,-46.65510160647672,Consolação
2018,500000.0,125,3,2,2,-23.624560013455596,-46.735810834846696,Vila Andrade
2024,2790000.0,290,3,2,2,-22.319056051709047,-49.049218317635074,Higienópolis
2018,789400.0,83,3,2,2,-23.627159274502805,-46.73716991285413,Vila Andrade
2018,5200000.0,203,3,2,3,-23.578412344625608,-46.67544163678736,Itaim Bibi
2024,3600000.0,283,3,2,3,-23.55913734411964,-46.66483884486032,Jardim Paulista
2018,2000000.0,200,3,2,3,-23.546099040193504,-46.65902373168572,Higienópolis
2020,2250000.0,162,3,3,1,-23.580755910298063,-46.67441177381521,Itaim Bibi
2018,1600000.0,240,3,3,1,-23.63646812507716,-46.6933781424135,Santo Amaro
2018,1600000.0,115,3,3,1,-23.58009297914013,-46.67598318743773,Itaim Bibi
2018,1800000.0,115,3,3,1,-23.605984384981568,-46.66988967961078,Moema
2018,1750000.0,145,3,3,1,-23.57877935,-46.67286762610331,Itaim Bibi
2018,1100000.0,130,3,3,1,-23.57126177447484,-46.64947053019981,Paraíso
2018,1600000.0,114,3,3,1,-23.543895,-46.66012496019569,Higienópolis
2018,950000.0,108,3,3,1,-23.60425615,-46.66009788030456,Indianópolis
2018,970000.0,108,3,3,1,-23.59320116518912,-46.64150818924588,Vila Clementino
2023,730000.0,78,3,3,2,-23.62317755,-46.7379816,Vila Andrade
2023,790000.0,130,3,3,2,-23.62327260188283,-46.73650174303043,Vila Andrade
2023,1270000.0,65,3,3,2,-23.53017196079968,-46.68908836474316,Vila Pompéia
2023,1495000.0,113,3,3,2,-23.54130129460568,-46.68293746835074,Sumaré
2023,1400000.0,120,3,3,2,-23.533000189561545,-46.67181826090231,Perdizes
2023,1450000.0,146,3,3,2,-23.5707615600157,-46.6056516888299,Ipiranga
2023,2075000.0,121,3,3,2,-23.476218331574906,-46.63357137649325,Lauzane Paulista
2018,1290000.0,123,3,3,2,-23.5289755476554,-46.570298266251534,Parque São Jorge
2018,1245000.0,208,3,3,2,-23.53631390500787,-46.65712975311842,Santa Cecília
2019,2900000.0,167,3,3,3,-23.5628017,-46.56783145,Vila Regente Feijó
2018,4800000.0,244,3,3,3,-23.558259572716462,-46.68857540984987,Pinheiros
2018,2390000.0,170,3,3,3,-23.543895,-46.66012496019569,Higienópolis
2018,795000.0,94,3,3,3,-23.611278018850776,-46.61780537727306,Saúde
2018,2100000.0,205,3,3,3,-23.537381766969567,-46.67355862371883,Perdizes
2018,750000.0,119,3,3,3,-23.541099823723496,-46.52782675242105,Vila Matilde
2023,990000.0,96,3,3,3,-23.51979913464991,-46.649058646417295,Bom Retiro
2018,1329000.0,198,3,3,3,-23.567592033898897,-46.54889998276101,Vila Formosa
2018,690000.0,130,3,3,3,-23.624895287323262,-46.73813305222849,Vila Andrade
2019,1499888.0,137,3,3,3,-23.5826101,-46.60563475,Ipiranga
2018,1200000.0,157,3,3,3,-23.49669775,-46.62867885,Santana
2023,2000000.0,170,3,4,1,-23.57457262250761,-46.66782303338766,Jardim Paulista
2018,1780000.0,150,3,4,1,-23.5751432,-46.65808223363295,Jardim Paulista
2022,1999970.0,176,3,4,1,-23.562037739374706,-46.66598963198932,Cerqueira César
2018,3090000.0,169,3,4,1,-23.56262545,-46.66620402076845,Cerqueira César
2021,1640000.0,239,3,4,1,-23.56208327167141,-46.65959172359016,Jardim Paulista
2021,1750000.0,220,3,4,1,-23.5360434,-46.6576895,Santa Cecília
2018,3850000.0,150,3,4,2,-23.61074922199818,-46.6690433775797,Indianópolis
2018,1870000.0,144,3,4,2,-23.606815789466783,-46.66790331650896,Indianópolis
2018,880000.0,112,3,4,2,-23.56963145,-46.58444210580609,Alto da Mooca
2018,6000000.0,241,3,4,2,-23.58156735726488,-46.687273261823066,Jardim Europa
2018,2500000.0,123,3,5,2,-23.607622407356345,-46.6685981529014,Moema
2024,1850000.0,131,3,4,2,-23.63646812507716,-46.6933781424135,Santo Amaro
2022,2499000.0,234,3,5,2,-23.6325985200546,-46.73234799172522,Vila Andrade
2024,1100000.0,121,3,4,2,-23.48120156575424,-46.63928685196922,Lauzane Paulista
2024,2750000.0,235,3,5,3,-23.60043231203081,-46.66115778326719,Moema
2018,1849000.0,127,3,4,3,-23.538434596369022,-46.572848524069165,Tatuapé
2018,4422600.0,129,3,5,3,-23.59859914485416,-46.64803826375925,Vila Clementino
2018,10555000.0,182,3,5,3,-23.535983680361557,-46.71312178933063,Vila Ida
2020,1602317.3015935991,142,3,4,3,-23.53599944649511,-46.67446183712475,Perdizes
2021,4490000.0,290,3,5,5,-23.61863105,-46.68098055,Campo Belo
2018,10000000.0,280,3,4,4,-23.59886435,-46.66394935,Moema
2022,4698000.0,214,3,4,4,-23.6077036,-46.65738901275376,Indianópolis
2018,1400000.0,155,3,5,4,-23.556938136826936,-46.56224878629883,Jardim Anália Franco
2024,8700000.0,280,3,4,4,-23.59886435,-46.66394935,Moema
2018,9500000.0,275,3,5,4,-23.596647824810265,-46.679986393489926,Vila Olímpia
2018,1840000.0,245,4,3,2,-23.569381739046225,-46.64477923766084,Bela Vista
2021,1720000.0,123,4,3,2,-23.54130129460568,-46.68293746835074,Perdizes
2018,1200000.0,135,4,3,2,-23.586735681155883,-46.63157253064555,Vila Mariana
2018,1650000.0,156,4,3,2,-23.5339692,-46.683114277185794,Perdizes
2022,1299970.0,185,4,3,2,-23.52659769460676,-46.70643474787289,Alto da Lapa
2018,2240000.0,205,4,3,3,-23.6074637,-46.6689221,Indianópolis
2018,800000.0,173,4,3,3,-23.630587699667142,-46.73644710153039,Vila Andrade
2022,3500000.0,215,4,3,3,-23.597085,-46.6628884,Moema
2022,1799980.0,170,4,3,3,-23.53756195,-46.68330681327714,Perdizes
2020,860000.0,212,4,3,3,-23.612746742419095,-46.72548393319582,Paraisópolis
2020,1130000.0,250,4,4,2,-23.53639995,-46.65444140694038,Santa Cecília
2018,4800000.0,250,4,5,2,-23.56803139904592,-46.66532791728263,Cerqueira César
2018,1150000.0,123,4,4,2,-23.5289755476554,-46.570298266251534,Parque São Jorge
2018,1450000.0,136,4,4,2,-23.586112391213184,-46.789784718046974,Jardim Arpoador
2021,2100000.0,171,4,5,2,-23.5252575,-46.73277767527502,Vila Leopoldina
2018,3172000.0,180,4,5,2,-23.536325,-46.7159202,Alto da Lapa
2018,2500000.0,159,4,5,2,-23.56618560213411,-46.59108667512196,Mooca
2018,5900000.0,230,4,6,3,-23.597058509806896,-46.65053054786081,Vila Clementino
2019,1390000.0,138,4,4,3,-23.5826101,-46.60563475,Ipiranga
2023,3600000.0,200,4,4,3,-23.58353484699563,-46.67488377053856,Itaim Bibi
2018,2260000.0,189,4,4,3,-23.57068436916,-46.65505561012951,Jardim Paulista
2023,2750000.0,245,4,5,3,-23.61008995523752,-46.68184699215069,Brooklin Novo
2021,13900000.0,350,4,5,3,-23.567517212797892,-46.66687983727208,Cerqueira César
2021,5320000.0,208,4,4,3,-23.60094185,-46.6565942,Indianópolis
2021,3200000.0,230,4,5,3,-23.57416005617354,-46.64740809458135,Paraíso
2023,6500000.0,250,4,6,5,-23.61089449499441,-46.659340612697946,Indianópolis
2023,2400000.0,325,4,5,5,-23.574219225795275,-46.59071961819462,Parque da Mooca
2018,3200000.0,192,4,5,4,-23.5399544,-46.68015795,Perdizes
2018,1970000.0,234,4,4,4,-23.62030305,-46.681078,Campo Belo
2021,769000.0,45,1,1,1,-23.5703638,-46.7081296,Butantã
2018,870420.0,55,1,1,1,-23.53613305,-46.68299885192245,Perdizes
2018,650000.0,50,1,1,1,-23.54338676448382,-46.56024407252201,Vila Gomes Cardim
2023,849000.0,70,1,1,1,-23.525880962284077,-46.73855702647702,Vila Leopoldina
2023,636000.0,38,1,1,1,-23.610019272358272,-46.662171812587,Indianópolis
2023,650430.0,32,1,1,1,-23.62897157586925,-46.689450563866544,Santo Amaro
2023,650000.0,45,1,1,1,-23.5961374,-46.68710660000001,Vila Olímpia
2023,943400.0,46,1,1,1,-23.59858270235716,-46.68454843871705,Vila Olímpia
2023,1597000.0,29,1,1,1,-23.58278102809686,-46.68186765476379,Itaim Bibi
2023,700000.0,38,1,1,1,-23.554105732161293,-46.64950456206381,Bela Vista
2018,390000.0,38,1,1,1,-23.6266995909751,-46.74256839909546,Vila Andrade
2018,1258000.0,51,1,2,1,-23.60718647422044,-46.67090106986159,Indianópolis
2018,604340.0,46,1,2,1,-23.5856671,-46.6063812,Ipiranga
2024,780600.0,69,1,2,1,-23.5342933,-46.74385044251788,Vila Leopoldina
2018,1766000.0,70,1,2,1,-23.587458264408024,-46.67362157558843,Itaim Bibi
2024,679000.0,62,1,2,1,-23.53455208767252,-46.5718853053285,Tatuapé
2021,700000.0,55,1,2,1,-23.5574665,-46.65719059715852,Consolação
2018,645580.0,56,1,2,1,-23.536194596774195,-46.65429927419355,Santa Cecília
2018,340000.0,63,2,1,1,-23.511215185608265,-46.543599523394725,Cangaíba
2018,360000.0,43,2,1,1,-23.636001915256507,-46.73780430432569,Vila Andrade
2018,350100.0,52,2,1,1,-23.58101636839965,-46.61631226478232,Jardim da Glória
2018,299000.0,74,2,1,1,-23.511880510540536,-46.42444854889539,Vila Curuçá
2018,385000.0,68,2,1,1,-23.65289105530296,-46.75487131638904,Jardim Germânia
2018,420000.0,80,2,1,1,-23.580732020611784,-46.57799699379434,Vila Prudente
2018,459000.0,60,2,1,1,-23.6146528,-46.6359348,Saúde
2023,450000.0,54,2,1,1,-23.58313895000239,-46.58225860952904,Vila Prudente
2018,460000.0,51,2,1,2,-23.5667459,-46.58045982096456,Vila Bertioga
2018,899980.0,80,2,1,2,-23.52858455607576,-46.7041481507276,Vila Ipojuca
2018,499000.0,50,2,1,2,-23.5667459,-46.58045982096456,Vila Bertioga
2018,500000.0,57,2,1,2,-23.53445094854744,-46.71836795484147,Alto da Lapa
2018,548500.0,58,2,1,2,-23.483237149733284,-46.60141806841002,Parada Inglesa
2018,1555000.0,120,2,1,2,-23.5565085135504,-46.69367637341392,Vila Madalena
2018,580000.0,79,2,1,2,-23.4905833,-46.6343071,Santa Teresinha
2021,890000.0,93,2,2,1,-23.646251584244236,-46.66469881394303,Vila Mascote
2024,600000.0,85,2,2,1,-23.5640649,-46.62254785,Cambuci
2020,625000.0,120,2,2,1,-23.50117875,-46.61887965056209,Santana
2018,850000.0,81,2,2,1,-23.56210735,-46.62394355,Aclimação
2018,1602317.3015935991,65,2,2,1,-23.5515088,-46.60212283803335,Mooca
2020,920000.0,79,2,2,2,-23.58313895000239,-46.58225860952904,Vila Prudente
2018,1399980.0,98,2,2,2,-23.61008995523752,-46.68184699215069,Brooklin Novo
2019,1200000.0,98,2,2,2,-23.58320445,-46.67880415,Itaim Bibi
2021,780000.0,75,2,2,2,-23.648140313998127,-46.69727780360702,Santo Amaro
2022,860000.0,78,2,2,2,-23.50009965,-46.63012774635922,Santana
2024,1400000.0,92,2,2,2,-23.47939971102501,-46.63716308303501,Lauzane Paulista
2018,1602317.3015935991,56,2,2,2,-23.603871987932767,-46.64342073544291,Mirandópolis
2018,1280000.0,91,2,3,1,-23.581308519715424,-46.57627371278562,Vila Prudente
2018,1540000.0,69,2,3,1,-23.5596849,-46.675836891795534,Pinheiros
2018,1200000.0,130,2,3,1,-23.56786875,-46.65387826770703,Jardim Paulista
2018,1018400.0,67,2,3,1,-23.58720186606897,-46.63292634980347,Vila Mariana
2018,1380000.0,82,2,3,1,-23.55960581376625,-46.66623633846884,Jardim Paulista
2018,1050000.0,80,2,3,1,-23.561510584293806,-46.65490370895314,Bela Vista
2018,580000.0,60,2,3,1,-23.59974284691465,-46.62200431797466,Vila Firmiano Pinto
2018,920000.0,71,2,3,1,-23.655519,-46.78746456977679,Vila Pirajussara
2018,600000.0,67,2,3,1,-23.607907888677413,-46.63245192525106,Chácara Inglesa
2023,900000.0,75,2,3,2,-23.537759635796643,-46.65906565371166,Santa Cecília
2018,1585000.0,106,2,3,2,-23.536461250169832,-46.57546979391444,Tatuapé
2018,2050000.0,96,2,3,2,-23.540460481610825,-46.55105488286664,Vila Carrão
2018,2650000.0,144,2,3,2,-23.55441909432904,-46.659567294159054,Consolação
2018,1090000.0,79,2,3,2,-23.5181134,-46.7139169,Vila Anastácio
2018,1180000.0,96,2,4,2,-23.444840838539104,-46.72230898414221,Pirituba
2018,4299000.0,141,2,4,2,-23.578227535646164,-46.672690679013805,Itaim Bibi
2019,1050000.0,82,2,5,2,-22.94450937669233,-46.5363194888983,Vila Cruzeiro
2018,2199970.0,160,2,4,2,-23.58094198398324,-46.67798478094151,Itaim Bibi
2020,12000000.0,172,2,4,2,-23.583182705367527,-46.67132256128892,Itaim Bibi
2018,3750000.0,292,2,4,2,-23.5582177,-46.66421163968182,Jardim Paulista
2022,1100000.0,96,3,1,1,-23.598827550000003,-46.66293525,Moema
2018,649430.0,64,3,1,1,-21.868633054770807,-51.84768300945981,Barra Funda
2018,2095000.0,180,3,1,1,-23.53796505,-46.67124372854936,Perdizes
2018,790000.0,100,3,1,1,-23.561717935095945,-46.6329818383617,Liberdade
2018,1024700.0,86,3,1,1,-23.649076693801856,-46.70477455499491,Santo Amaro
2023,500000.0,62,3,1,1,-23.47718309381103,-46.642389972686736,Mandaqui
2018,435000.0,68,3,1,2,-23.527082213761467,-46.52286218302902,Vila Esperança
2018,1191000.0,93,3,1,2,-23.53567688808213,-46.66855023867792,Perdizes
2020,2100000.0,125,3,1,2,-23.55226745,-46.7194509,Alto de Pinheiros
2020,920000.0,96,3,1,2,-23.52291725,-46.63202352395945,Bom Retiro
2018,900000.0,140,3,1,2,-23.5846986,-46.58331966655737,Vila Prudente
2018,2800000.0,145,3,1,2,-23.580281007296318,-46.67276119801773,Itaim Bibi
2023,1190000.0,96,3,1,2,-23.5126252,-46.7141534,Vila Anastácio
2018,1216000.0,103,3,1,2,-23.5256675,-46.7330017536086,Vila Leopoldina
2024,900000.0,92,3,1,2,-23.5801096,-46.56427633629006,Vila Graciosa
2021,550000.0,65,3,1,2,-23.53199846906649,-46.57573547464792,Tatuapé
2021,513717.0,88,3,2,1,-23.51306795,-46.60656780190261,Vila Guilherme
2019,849990.0,98,3,2,1,-23.586076727531747,-46.67634761829571,Itaim Bibi
2018,784970.0,67,3,2,1,-23.55638445,-46.66185695,Consolação
2020,849970.0,131,3,2,1,-23.565213101524257,-46.64490046530303,Bela Vista
2018,691490.0,104,3,2,1,-23.575333843502047,-46.64607302424413,Paraíso
2018,1050000.0,118,3,2,1,-23.5328246,-46.56209385,Tatuapé
2023,610000.0,74,3,2,1,-23.555929364916103,-46.59600696525714,Mooca
2023,1060000.0,98,3,2,1,-23.459493610185184,-46.61539389074074,Tucuruvi
2018,1850000.0,117,3,2,2,-23.5360909,-46.68226478436508,Perdizes
2018,2300000.0,117,3,2,2,-23.56715675,-46.6931338386368,Pinheiros
2018,2100000.0,123,3,2,2,-23.53117932248976,-46.57575843697402,Tatuapé
2018,1447000.0,116,3,2,2,-23.56184215,-46.6014335,Mooca
2018,869000.0,128,3,2,2,-23.53609225,-46.67673946158664,Perdizes
2018,630000.0,72,3,2,2,-23.687903627843607,-46.68750111373178,Usina Piratininga
2018,798000.0,92,3,2,2,-23.538260181557707,-46.55529266750609,Vila Carrão
2023,800000.0,76,3,2,2,-23.6061038,-46.6170616,Vila Gumercindo
2023,750000.0,75,3,2,2,-23.60583563412369,-46.629110924515246,Chácara Inglesa
2018,5500000.0,178,3,2,3,-23.5892049,-46.6839228,Itaim Bibi
2018,2350000.0,161,3,2,3,-23.52708120395728,-46.69914447917493,Vila Romana
2018,2195000.0,133,3,2,3,-23.5721555,-46.651923603861,Paraíso
2018,600000.0,92,3,2,3,-23.4713573,-46.6445383,Lauzane Paulista
2018,1400000.0,167,3,3,1,-23.567516582590454,-46.64445354300838,Bela Vista
2018,1143000.0,107,3,3,1,-23.633089861163725,-46.69070998428428,Santo Amaro
2024,1350000.0,176,3,3,1,-23.571011098734434,-46.65567791195296,Jardim Paulista
2018,1150000.0,177,3,3,1,-23.5473894,-46.6429835,República
2018,1250000.0,112,3,3,1,-23.59825731756425,-46.64472155780812,Vila Clementino
2018,1700000.0,130,3,3,1,-23.57853212811954,-46.67357696780524,Itaim Bibi
2018,1790000.0,138,3,3,1,-23.57616925164007,-46.64685757676995,Paraíso
2018,1180000.0,119,3,3,1,-23.61020908769568,-46.65933499338866,Indianópolis
2022,2550000.0,135,3,3,2,-23.60263425,-46.680217,Vila Olímpia
2018,2299000.0,121,3,3,2,-23.59962140655188,-46.66214833057483,Moema
2022,960000.0,94,3,3,2,-23.5254037,-46.738441414376325,Vila Leopoldina
2021,816250.0,90,3,3,2,-23.548808097716265,-46.56553985751973,Vila Gomes Cardim
2018,1680000.0,140,3,3,2,-23.507525094287995,-46.652094356365055,Casa Verde
2018,1000000.0,84,3,3,2,-23.5263272,-46.60950270400916,Pari
2023,2450000.0,170,3,3,2,-23.57416005617354,-46.64740809458135,Paraíso
2018,1470000.0,133,3,3,3,-23.5337528,-46.67792620519191,Perdizes
2021,2600000.0,120,3,3,3,-23.599535415157337,-46.67758799600911,Vila Olímpia
2022,7100000.0,195,3,3,3,-23.0503416,-47.8327759,Vila Nova Conceição
2018,1280000.0,136,3,3,3,-23.586112391213184,-46.789784718046974,Jardim Arpoador
2022,2699980.0,140,3,3,3,-23.602086262105264,-46.66621249052631,Moema
2018,6050000.0,220,3,3,3,-23.600562465648853,-46.660091613740455,Moema
2019,1949980.0,157,3,3,3,-23.589819331534606,-46.64847702297127,Vila Mariana
2022,1499000.0,137,3,3,3,-23.493722653141678,-46.62816875642551,Santana
2024,798405.0,93,3,3,3,-23.52579475,-46.70449920423535,Vila Romana
2018,1600000.0,170,3,4,1,-21.015911,-48.776105,Paraíso
2018,1850000.0,140,3,4,1,-23.572351973544976,-46.65882326613757,Jardim Paulista
2018,2000000.0,255,3,5,1,-23.5296595,-46.65189388826502,Santa Cecília
2024,1650000.0,217,3,4,1,-23.56515142210745,-46.65704513689613,Jardim Paulista
2020,1500000.0,178,3,5,1,-23.5601219,-46.6500338,Bela Vista
2018,2280000.0,148,3,4,1,-23.57374485,-48.02442576609145,Jardim Paulista
2018,2980000.0,148,3,4,1,-23.5676966,-46.6632843216968,Cerqueira César
2021,1400000.0,86,3,4,2,-23.6139758,-46.66330081516554,Indianópolis
2020,2200000.0,140,3,4,2,-23.6325985200546,-46.73234799172522,Vila Andrade
2021,4239000.0,160,3,5,2,-23.601175591148284,-46.663632190592274,Moema
2018,1700000.0,134,3,4,2,-23.497925778691812,-46.63212983022374,Santana
2018,1430000.0,109,3,4,2,-22.36859680561413,-46.933629164361584,Vila Bertioga
2018,2300000.0,150,3,4,2,-23.593600927501427,-46.67401338244522,Vila Olímpia
2020,1700000.0,180,3,4,2,-23.657064088142867,-46.69562169742083,Santo Amaro
2018,850000.0,108,3,4,2,-23.6278437507261,-46.634378158304,Vila Monte Alegre
2024,2200000.0,217,3,5,2,-23.53292025,-46.66590304954893,Perdizes
2021,1050000.0,106,3,4,2,-23.5923120102826,-46.62594892946317,Jardim Vila Mariana
2018,1300000.0,156,3,6,3,-23.56208327167141,-46.65959172359016,Jardim Paulista
2018,1680000.0,161,3,5,3,-23.5784693,-46.59026633648341,Parque da Mooca
2018,2398900.0,144,3,5,3,-23.61484685,-46.67356030846452,Campo Belo
2024,1590000.0,113,3,4,3,-23.59320116518912,-46.64150818924588,Vila Clementino
2018,1435000.0,134,3,4,3,-23.5695521,-46.6348775,Aclimação
2024,1450000.0,151,3,4,3,-23.5685757,-46.6339385,Aclimação
2018,5500000.0,280,3,5,4,-23.63044391240707,-46.6768041202075,Campo Belo
2018,15000000.0,351,3,5,5,-23.561965392112672,-46.67146889227195,Cerqueira César
2020,24000000.0,406,3,5,5,-23.582931979164865,-46.68984180704708,Jardim Europa
2023,3300000.0,176,3,4,4,-23.587546195042357,-46.64688943804484,Vila Mariana
